row;work_title;work_id;referenced_author_id;referenced_work_id;referenced_source_id;Traditional/non Traditional boolean;;
1809;Narcissism, Feminism, and Video Art;20863;31198;41231;60385;TRUE;;
1810;Narcissism, Feminism, and Video Art;20864;31199;41232;60386;TRUE;;
1811;Narcissism, Feminism, and Video Art;20865;31200;41233;NULL;TRUE;;
1812;Narcissism, Feminism, and Video Art;20866;31201;41234;60387;TRUE;;
1813;Narcissism, Feminism, and Video Art;20867;31202;41235;NULL;TRUE;;
1814;Narcissism, Feminism, and Video Art;20868;31203;41236;60388;TRUE;;
1815;Narcissism, Feminism, and Video Art;20869;31188;41237;NULL;TRUE;;
1816;Narcissism, Feminism, and Video Art;20870;30283;40286;60389;TRUE;;
1817;Vertical Roll;20849;NULL;NULL;NULL;FALSE;;
1818;Document;20850;NULL;NULL;NULL;FALSE;;
1819;Things Have Changes over the Years;20851;NULL;NULL;NULL;FALSE;;
1820;Vital Statistics of a Citizen, Simply Obtained;20852;NULL;NULL;NULL;FALSE;;
1821;The Nun and the Deviant;20853;NULL;NULL;NULL;FALSE;;
1822;Editorial;21707;NULL;NULL;NULL;TRUE;;
1823;Perfect;20854;NULL;NULL;NULL;FALSE;;
1824;News Flash: People Organize to Protest Recent NOW Resolution on Lesbian and Gay Rights;20855;NULL;NULL;NULL;TRUE;;
1825;Burnout;20856;NULL;NULL;NULL;TRUE;;
1826;Editorial;21708;NULL;NULL;NULL;FALSE;;
1827;Editorial Statement 13;21709;NULL;NULL;NULL;TRUE;;
1828;Women's Pentagon Action;20857;NULL;NULL;NULL;FALSE;;
1829;Dedication: Rachel Carson: A Corrective Memoir;20859;NULL;NULL;NULL;TRUE;;
1830;Dedication: Karen Silkwood: Laundered News;20860;NULL;NULL;NULL;TRUE;;
1831;On Healing the Nature/History Split in Feminist Thought;20861;30510;40509;NULL;TRUE;;
1832;On Healing the Nature/History Split in Feminist Thought;20861;30455;40451;NULL;TRUE;;
1833;On Healing the Nature/History Split in Feminist Thought;20861;30007;40033;NULL;TRUE;;
1834;On Healing the Nature/History Split in Feminist Thought;20861;30208;40205;NULL;TRUE;;
1835;On Healing the Nature/History Split in Feminist Thought;20861;30012;40034;60009;TRUE;;
1836;On Healing the Nature/History Split in Feminist Thought;20861;30456;40452;NULL;TRUE;;
1837;On Healing the Nature/History Split in Feminist Thought;20861;31204;41238;NULL;TRUE;;
1838;On Healing the Nature/History Split in Feminist Thought;20861;30082;41239;60390;TRUE;;
1839;On Healing the Nature/History Split in Feminist Thought;20861;31205;41240;60391;TRUE;;
1840;On Healing the Nature/History Split in Feminist Thought;20861;31206;41241;NULL;TRUE;;
1841;On Healing the Nature/History Split in Feminist Thought;20861;31207;41242;NULL;TRUE;;
1842;On Healing the Nature/History Split in Feminist Thought;20861;31208;41243;NULL;TRUE;;
1843;On Healing the Nature/History Split in Feminist Thought;20861;31209;41244;60392;TRUE;;
1844;On Healing the Nature/History Split in Feminist Thought;20861;31210;41245;NULL;TRUE;;
1845;On Healing the Nature/History Split in Feminist Thought;20861;31211;41246;60393;TRUE;;
1846;On Healing the Nature/History Split in Feminist Thought;20861;30456;41247;60394;TRUE;;
1847;On Healing the Nature/History Split in Feminist Thought;20861;31212;41248;NULL;TRUE;;
1848;Growth;20862;NULL;NULL;NULL;FALSE;;
1849;Chant For Peace;20863;NULL;NULL;NULL;FALSE;;
1850;Feminism and the Revolt of Nature;20864;30455;40752;NULL;TRUE;;
1851;Feminism and the Revolt of Nature;20864;31208;41243;NULL;TRUE;;
1852;Feminism and the Revolt of Nature;20864;30820;40814;NULL;TRUE;;
1853;Feminism and the Revolt of Nature;20864;30831;40824;NULL;TRUE;;
1854;Feminism and the Revolt of Nature;20864;30278;40275;60027;TRUE;;
1855;Feminism and the Revolt of Nature;20864;30578;41106;NULL;TRUE;;
1856;Feminism and the Revolt of Nature;20864;30579;41106;NULL;TRUE;;
1857;Feminism and the Revolt of Nature;20864;30007;40033;NULL;TRUE;;
1858;Feminism and the Revolt of Nature;20864;30189;40464;60156;TRUE;;
1859;Feminism and the Revolt of Nature;20864;30241;41249;NULL;TRUE;;
1860;Feminism and the Revolt of Nature;20864;31120;41250;60395;TRUE;;
1861;Feminism and the Revolt of Nature;20864;31213;41251;NULL;TRUE;;
1862;Feminism and the Revolt of Nature;20864;30012;41252;60288;TRUE;;
1863;Feminism and the Revolt of Nature;20864;31214;41253;NULL;TRUE;;
1864;Feminism and the Revolt of Nature;20864;31215;41254;NULL;TRUE;;
1865;Transformations II (Endangered);20865;NULL;NULL;NULL;FALSE;;
1866;Prairie Judas;20866;NULL;NULL;NULL;TRUE;;
1867;Trying Oats (As If It Were Children's Hair);20867;NULL;NULL;NULL;FALSE;;
1868;Listening to Native American Women;20868;NULL;NULL;NULL;TRUE;;
1869;The Long Walk arrives in NYC;20869;NULL;NULL;NULL;FALSE;;
1870;La Venus Negra;20870;NULL;NULL;NULL;TRUE;;
1871;Silueta Series;20630;NULL;NULL;NULL;FALSE;;
1872;Seed Work;20871;NULL;NULL;NULL;TRUE;;
1873;Performances with My Life;20872;NULL;NULL;NULL;TRUE;;
1874;Singing My Mother to Sleep;20873;NULL;NULL;NULL;FALSE;;
1875;Gypsy Women and the Land;20874;31216;41256;NULL;TRUE;;
1876;Gypsy Women and the Land;20874;31217;41257;NULL;TRUE;;
1877;Crossroads Community (The Farm) Is an Alternative to Art Spaces;20875;NULL;NULL;NULL;TRUE;;
1878;Hattie Carthan: Roots Grow in Brooklyn;20876;NULL;NULL;NULL;TRUE;;
1879;"""Leave the World More Beautiful Than You Found It""";20877;NULL;NULL;NULL;TRUE;;
1880;Energy Modes: Towards a Harmony of the Biosphere;20878;NULL;NULL;NULL;TRUE;;
1881;Unclear World I;20879;NULL;NULL;NULL;FALSE;;
1882;Working Women and Issues of Health and Safety;20880;NULL;NULL;NULL;TRUE;;
1883;Land of the Gypsies;20881;NULL;NULL;NULL;TRUE;;
1884;untitled;21710;NULL;NULL;NULL;FALSE;;
1885;Rebel and Black Lung;20882;NULL;NULL;NULL;TRUE;;
1886;Action from Tragedy: Women at Love Canal and Three Mile Island;20883;NULL;NULL;NULL;TRUE;;
1887;Windows (from Secrets of Three Mile Island…);20884;NULL;NULL;NULL;FALSE;;
1888;We All Live in a Tomic Submarine;20885;NULL;NULL;NULL;TRUE;;
1889;Interviews: Art and Science;20886;NULL;NULL;NULL;TRUE;;
1890;Deviations;20887;NULL;NULL;NULL;FALSE;;
1891;Waves;20888;NULL;NULL;NULL;FALSE;;
1892;Ecotage!;20889;31218;41258;NULL;TRUE;;
1893;Ecotage!;20889;31219;41258;NULL;TRUE;;
1894;Ecotage!;20889;31220;41259;NULL;TRUE;;
1895;Ecotage!;20889;31221;41260;NULL;TRUE;;
1896;Ecotage!;20889;31222;41261;NULL;TRUE;;
1897;Home Economics;20890;NULL;NULL;NULL;TRUE;;
1898;Drought: God-Sent or Man-Made Disaster?;20891;NULL;NULL;NULL;TRUE;;
1899;The Chipko Movement;20892;NULL;NULL;NULL;TRUE;;
1900;America the Beautiful;20893;NULL;NULL;NULL;FALSE;;
1901;Where Should Land Art Go?;20894;30492;40489;NULL;TRUE;;
1902;Where Should Land Art Go?;20894;30498;40495;NULL;TRUE;;
1903;Where Should Land Art Go?;20894;31229;41266;NULL;TRUE;;
1904;Where Should Land Art Go?;20894;31230;41266;NULL;TRUE;;
1905;Where Should Land Art Go?;20894;31231;41267;NULL;TRUE;;
1906;Where Should Land Art Go?;20894;31232;41267;NULL;TRUE;;
1907;Where Should Land Art Go?;20894;31233;41268;NULL;TRUE;;
1908;Where Should Land Art Go?;20894;31234;41269;NULL;TRUE;;
1909;Where Should Land Art Go?;20894;31235;41270;60397;TRUE;;
1910;Where Should Land Art Go?;20894;30489;41271;60398;TRUE;;
1911;Where Should Land Art Go?;20894;31236;41272;NULL;TRUE;;
1912;Where Should Land Art Go?;20894;31237;41272;NULL;TRUE;;
1913;Where Should Land Art Go?;20894;31238;41273;60399;TRUE;;
1914;Where Should Land Art Go?;20894;31238;41274;NULL;TRUE;;
1915;Where Should Land Art Go?;20894;30492;41275;NULL;TRUE;;
1916;Where Should Land Art Go?;20894;30492;41276;NULL;TRUE;;
1917;Where Should Land Art Go?;20894;31239;41277;NULL;TRUE;;
1918;Where Should Land Art Go?;20894;31240;41278;NULL;TRUE;;
1919;Where Should Land Art Go?;20894;31241;41279;NULL;TRUE;;
1920;Where Should Land Art Go?;20894;31242;41279;NULL;TRUE;;
1921;Where Should Land Art Go?;20894;31243;41280;NULL;TRUE;;
1922;Where Should Land Art Go?;20894;31244;41281;60400;TRUE;;
1923;Where Should Land Art Go?;20894;31245;41282;60401;TRUE;;
1924;Where Should Land Art Go?;20894;30613;41283;60402;TRUE;;
1925;Where Should Land Art Go?;20894;31246;41284;NULL;TRUE;;
1926;Where Should Land Art Go?;20894;31247;41285;NULL;TRUE;;
1927;Where Should Land Art Go?;20894;31248;41286;NULL;TRUE;;
1928;Where Should Land Art Go?;20894;31249;41287;NULL;TRUE;;
1929;Where Should Land Art Go?;20894;31250;41288;NULL;TRUE;;
1930;Where Should Land Art Go?;20894;31251;41289;NULL;TRUE;;
1931;Where Should Land Art Go?;20894;31252;41290;NULL;TRUE;;
1932;Where Should Land Art Go?;20894;31253;41291;NULL;TRUE;;
1933;Where Should Land Art Go?;20894;31254;41292;NULL;TRUE;;
1934;Patriarchal Puzzle: State Formation in Mesopotamia and Mesoamerica;20895;NULL;NULL;NULL;TRUE;;
1935;Goddess Mounds, Arena;20896;NULL;NULL;NULL;FALSE;;
1936;La Madre/The Mother;20897;NULL;NULL;NULL;TRUE;;
1937;untitled;21711;NULL;NULL;NULL;FALSE;;
1938;Soy Espejo/I Am Mirror;20898;NULL;NULL;NULL;TRUE;;
1939;"""I Had to Break with All That…By Going to Fight""";20899;NULL;NULL;NULL;TRUE;;
1940;Glass of Milk Spilled Under a Blue Sky;20900;NULL;NULL;NULL;TRUE;;
1941;Like a Trophy of Love;20901;NULL;NULL;NULL;TRUE;;
1942;Flying Carpet/Symbol of Peace/Object Obtained by Happening with Holy Character;20902;NULL;NULL;NULL;FALSE;;
1943;The Hazards of Infant Formula;20903;NULL;NULL;NULL;TRUE;;
1944;Ask a Stupid Question;20904;NULL;NULL;NULL;TRUE;;
1945;"""Re-Raw Recovery"" Competition";20905;NULL;NULL;NULL;TRUE;;
1946;Earth Museum;20906;NULL;NULL;NULL;FALSE;;
1947;Logbook for Disgrace;20907;NULL;NULL;NULL;TRUE;;
1948;Death Drawings/Hunting in the Suburbs;20908;NULL;NULL;NULL;FALSE;;
1949;Furs: Who Really Pays?;20909;NULL;NULL;NULL;TRUE;;
1950;From Desert Notes;20910;NULL;NULL;NULL;FALSE;;
1951;Crucified Coyote;20911;NULL;NULL;NULL;FALSE;;
1952;Factory Farming;20912;NULL;NULL;NULL;TRUE;;
1953;The Rat Patrol;20913;NULL;NULL;NULL;FALSE;;
1954;About;20914;NULL;NULL;NULL;TRUE;;
1955;Towards a New Language, Consciousness and Political Theory: The Utopian Novels of Dorothy Bryant, Mary Staton and Marge Piercy;20915;31255;41293;60403;TRUE;;
1956;Towards a New Language, Consciousness and Political Theory: The Utopian Novels of Dorothy Bryant, Mary Staton and Marge Piercy;20915;31256;41294;NULL;TRUE;;
1957;Towards a New Language, Consciousness and Political Theory: The Utopian Novels of Dorothy Bryant, Mary Staton and Marge Piercy;20915;31257;41295;NULL;TRUE;;
1958;Towards a New Language, Consciousness and Political Theory: The Utopian Novels of Dorothy Bryant, Mary Staton and Marge Piercy;20915;31258;41296;NULL;TRUE;;
1959;Towards a New Language, Consciousness and Political Theory: The Utopian Novels of Dorothy Bryant, Mary Staton and Marge Piercy;20915;31259;41297;NULL;TRUE;;
1960;Towards a New Language, Consciousness and Political Theory: The Utopian Novels of Dorothy Bryant, Mary Staton and Marge Piercy;20915;31260;41298;NULL;TRUE;;
1961;Towards a New Language, Consciousness and Political Theory: The Utopian Novels of Dorothy Bryant, Mary Staton and Marge Piercy;20915;31261;41299;NULL;TRUE;;
1962;Towards a New Language, Consciousness and Political Theory: The Utopian Novels of Dorothy Bryant, Mary Staton and Marge Piercy;20915;31262;41300;;TRUE;;
1963;Female Symbol;20916;NULL;NULL;NULL;FALSE;;
1964;Up from the Earth;20917;NULL;NULL;NULL;FALSE;;
1965;Collage;20918;NULL;NULL;NULL;FALSE;;
1966;Wall Exposure No. 1;21712;NULL;NULL;NULL;FALSE;;
1967;Untitled;21713;NULL;NULL;NULL;FALSE;;
1968;Good Prospects;21714;NULL;NULL;NULL;FALSE;;
1969;Leaf Fountain /3/8 Phyllotaxy;21715;NULL;NULL;NULL;FALSE;;
1970;Forest;21716;NULL;NULL;NULL;FALSE;;
1971;Toy Cars;21717;NULL;NULL;NULL;FALSE;;
1972;Walk-Through;21718;NULL;NULL;NULL;FALSE;;
1973;Garden Web;21719;NULL;NULL;NULL;FALSE;;
1974;Cumulative Piece;21720;NULL;NULL;NULL;FALSE;;
1975;Hick's Mandala;21721;NULL;NULL;NULL;FALSE;;
1976;The Society Page;21568;NULL;NULL;NULL;TRUE;;
1977;untitled, 1974;21587;NULL;NULL;NULL;FALSE;;
1978;Farringdon Road, London. Dec. 1979.;21588;NULL;NULL;NULL;FALSE;;
1979;Careful honey, he´s anti-choice;21569;NULL;NULL;NULL;FALSE;;
1980;VULNERABLE;21570;NULL;NULL;NULL;FALSE;;
1981;Color photographs made at a well baby clinic;21589;NULL;NULL;NULL;FALSE;;
1982;MOTHER (Madame Willi Posey) 1949, in a fashion pose wearing her own creations.;21590;NULL;NULL;NULL;FALSE;;
1983;BEING MY OWN WOMAN;21571;NULL;NULL;NULL;FALSE;;
1984;Room dedicated to Teruo (baby), 1981 Kenkeleba House nyc;21591;NULL;NULL;NULL;FALSE;;
1985;Legal Kissing License;21592;NULL;NULL;NULL;FALSE;;
1986;Excursion Thru Adversity;21593;NULL;NULL;NULL;FALSE;;
1987;untitled, 1981;21594;NULL;NULL;NULL;FALSE;;
1988;PRAIRIE WINGS;21573;NULL;NULL;NULL;FALSE;;
1989;Coming Soon Daisy´s Christian Cullid Lady;21595;NULL;NULL;NULL;FALSE;;
1990;Don´t Talk Down To Me.;21596;NULL;NULL;NULL;FALSE;;
1991;MEDIUM 1;21578;NULL;NULL;NULL;FALSE;;
1992;Everyone Always Said She Was A Sucker For Happy Endings;21597;NULL;NULL;NULL;FALSE;;
1993;The Waiting Game;21598;NULL;NULL;NULL;FALSE;;
1994;PRAVDA NITSI;21599;NULL;NULL;NULL;FALSE;;
1995;untitled;21600;NULL;NULL;NULL;FALSE;;
1996;untitled;21601;NULL;NULL;NULL;FALSE;;
1997;pies and cakes;21602;NULL;NULL;NULL;FALSE ;;
1998;untitled;21603;NULL;NULL;NULL;FALSE ;;
1999;Wildlife of L.A. ;21604;NULL;NULL;NULL;FALSE ;;
2000;untitled;21605;NULL;NULL;NULL;FALSE ;;
2001;Question:;21579;NULL;NULL;NULL;FALSE;;
2002;After the wedding;21606;NULL;NULL;NULL;FALSE ;;
2003;postscripts from the patriarchy;21576;NULL;NULL;NULL;FALSE;;
2004;Joon Journey by Indigo;21607;NULL;NULL;NULL;FALSE ;;
2005;Dear Abby;21608;NULL;NULL;NULL;FALSE ;;
2006;Can You Find Your Way Through The Maze?;21609;NULL;NULL;NULL;FALSE ;;
2007;starfish regenerations: ;21580;NULL;NULL;NULL;FALSE;;
2008;untitled;21610;NULL;NULL;NULL;FALSE ;;
2009;keep hold wrap swaddle bundle tie protect;21611;NULL;NULL;NULL;FALSE ;;
2010;Letters to the Editor;21142;NULL;NULL;NULL;TRUE;;
2011;(fragment);21577;NULL;NULL;NULL;FALSE;;
2012;ISSUE 15 EDITORIAL STATEMENT (From Taped Conversation, October 21, 1982);21581;NULL;NULL;NULL;TRUE;;
2013;The Origins of Racism;20920;30022;40011;NULL;TRUE;;
2014;The Origins of Racism;20920;30023;40012;NULL;TRUE;;
2015;The Origins of Racism;20920;30024;40013;NULL;TRUE;;
2016;The Origins of Racism;20920;30025;40014;NULL;TRUE;;
2017;The Origins of Racism;20920;30026;40015;NULL;TRUE;;
2018;The Origins of Racism;20920;30027;40016;NULL;TRUE;;
2019;The Origins of Racism;20920;30028;40017;NULL;TRUE;;
2020;The Origins of Racism;20920;30029;40018;NULL;TRUE;;
2021;The Origins of Racism;20920;30030;40019;NULL;TRUE;;
2022;The Origins of Racism;20920;30031;40020;NULL;TRUE;;
2023;Untitled, 1981;20032;NULL;NULL;NULL;FALSE;;
2024;Ki-ko-e-ma-su Ka (Can you hear me?);20921;NULL;NULL;NULL;FALSE;;
2025;The Ambiguous Journey of a Woman in Search of Culture;20922;NULL;NULL;NULL;TRUE;;
2026;Commemorative Stamp Series (1979-80);20923;NULL;NULL;NULL;FALSE ;;
2027;Testimony of a Girl;20924;NULL;NULL;NULL;TRUE;;
2028;Moving Along …;20925;NULL;NULL;NULL;FALSE;;
2029;Death and Defense: Guatemalan Women Part 1: Interview…;20926;NULL;NULL;NULL;TRUE;;
2030;Death and Defense: Guatemalan Women Part 2: Interview…;20927;NULL;NULL;NULL;TRUE;;
2031;Alaide Foppa de Solorzano Disappeared in Guatemala City on Dec. 9, 1980;20928;NULL;NULL;NULL;FALSE ;;
2032;Mistaken Identity;20929;NULL;NULL;NULL;FALSE;;
2033;Sister Outsiders;20930;NULL;NULL;NULL;TRUE;;
2034;Girls in Patterson, N.J. 1980;20932;NULL;NULL;NULL;;;
2035;Some Do's and Don'ts for Black Women Artists;20933;NULL;NULL;NULL;TRUE;;
2036;Self-Portrait, 1982;20934;NULL;NULL;NULL;FALSE;;
2037;Choosing the Feather;20935;NULL;NULL;NULL;TRUE;;
2038;Arte precario, 1966;20936;NULL;NULL;NULL;FALSE;;
2039;Growing Up Negro, Soon to be Black;20937;NULL;NULL;NULL;TRUE;;
2040;Looking Backward In Order to Look Forward. Memories of a Racist Girlhood;20938;NULL;NULL;NULL;TRUE;;
2041;Letter to Angela;20939;NULL;NULL;NULL;FALSE;;
2042;Race? Sex? Class? Prejudice in the Workplace;20941;NULL;NULL;NULL;TRUE;;
2043;Untitled. 1982.;21612;NULL;NULL;NULL;FALSE;;
2044;Love Story;20944;NULL;NULL;NULL;TRUE;;
2045;A Victory Song;20945;NULL;NULL;NULL;FALSE;;
2046;Plain English;20946;NULL;NULL;NULL;FALSE;;
2047;untitled;21613;NULL;NULL;NULL;FALSE;;
2048;Some Personal Notes on Racism Among the Women;20947;NULL;NULL;NULL;TRUE;;
2049;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30064;40064;NULL;TRUE;;
2050;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30057;40057;60000;TRUE;;
2051;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30067;40067;60002;TRUE;;
2052;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30068;40068;NULL;TRUE;;
2053;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30069;40069;NULL;TRUE;;
2054;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30070;40070;NULL;TRUE;;
2055;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30026;40015;NULL;TRUE;;
2056;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30071;40071;60007;TRUE;;
2057;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30072;40072;NULL;TRUE;;
2058;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30073;40073;NULL;TRUE;;
2059;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30074;40074;60011;TRUE;;
2060;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30075;40074;60011;TRUE;;
2061;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30076;40075;NULL;TRUE;;
2062;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30077;40076;NULL;TRUE;;
2063;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30067;40077;60000;TRUE;;
2064;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30078;40078;60015;TRUE;;
2065;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30079;40079;NULL;TRUE;;
2066;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30080;40080;NULL;TRUE;;
2067;Object into Subject: Some Thoughts on the Work of Black Women Artists;20948;30081;40081;60017;TRUE;;
2068;Is it True What they Say About Colored Pussy?;20954;NULL;NULL;NULL;TRUE;;
2069;Silueta Series;20630;NULL;NULL;NULL;FALSE ;;
2070;Black Dreams;20955;NULL;NULL;NULL;TRUE;;
2071;BlackAndWhite Snapshots;20956;NULL;NULL;NULL;FALSE ;;
2072;Sex, Color, and Class in Contemporary Puerto Rican Women Authors;20957;30101;40102;60030;TRUE;;
2073;Sex, Color, and Class in Contemporary Puerto Rican Women Authors;20957;30102;40103;60031;TRUE;;
2074;Sex, Color, and Class in Contemporary Puerto Rican Women Authors;20957;30103;40104;NULL;TRUE;;
2075;Sex, Color, and Class in Contemporary Puerto Rican Women Authors;20957;30104;40104;NULL;TRUE;;
2076;Sex, Color, and Class in Contemporary Puerto Rican Women Authors;20957;30105;40105;NULL;TRUE;;
2077;Sex, Color, and Class in Contemporary Puerto Rican Women Authors;20957;30106;40106;NULL;TRUE;;
2078;Sex, Color, and Class in Contemporary Puerto Rican Women Authors;20957;30107;40106;NULL;TRUE;;
2079;Sex, Color, and Class in Contemporary Puerto Rican Women Authors;20957;30108;40107;NULL;TRUE;;
2080;Sex, Color, and Class in Contemporary Puerto Rican Women Authors;20957;30109;40107;NULL;TRUE;;
2081;Sex, Color, and Class in Contemporary Puerto Rican Women Authors;20957;30110;40108;NULL;TRUE;;
